"Id";"Edad";"Producto";"Diseno";"Puntaje"
462;"Adulto";"Caramelos";"KoolDesign";6
462;"Adulto";"Caramelos";"LaKajita";5
462;"Adulto";"Caramelos";"DisenoColor";4
463;"Adulto";"Caramelos";"PackPro";2
463;"Adulto";"Caramelos";"KoolDesign";6
463;"Adulto";"Caramelos";"LaKajita";1
463;"Adulto";"Caramelos";"DisenoColor";7
464;"Adulto";"Chocolate";"PackPro";2
464;"Adulto";"Chocolate";"KoolDesign";7
464;"Adulto";"Chocolate";"LaKajita";2
464;"Adulto";"Chocolate";"DisenoColor";3
465;"Joven";"Galletas";"PackPro";4
465;"Joven";"Galletas";"KoolDesign";5
465;"Joven";"Galletas";"LaKajita";2
465;"Joven";"Galletas";"DisenoColor";1
466;"Joven";"Chocolate";"PackPro";5
466;"Joven";"Chocolate";"KoolDesign";3
466;"Joven";"Chocolate";"LaKajita";4
466;"Joven";"Chocolate";"DisenoColor";6
467;"Nino";"Alfajor";"PackPro";6
467;"Nino";"Alfajor";"KoolDesign";2
467;"Nino";"Alfajor";"LaKajita";7
467;"Nino";"Alfajor";"DisenoColor";2
468;"Nino";"Galletas";"PackPro";6
468;"Nino";"Galletas";"KoolDesign";2
468;"Nino";"Galletas";"LaKajita";3
468;"Nino";"Galletas";"DisenoColor";1
469;"Nino";"Cuchufli";"PackPro";6
469;"Nino";"Cuchufli";"KoolDesign";2
469;"Nino";"Cuchufli";"LaKajita";4
469;"Nino";"Cuchufli";"DisenoColor";4
470;"Adulto";"Chocolate";"PackPro";1
470;"Adulto";"Chocolate";"KoolDesign";7
470;"Adulto";"Chocolate";"LaKajita";4
470;"Adulto";"Chocolate";"DisenoColor";3
471;"Joven";"Cuchufli";"PackPro";4
471;"Joven";"Cuchufli";"KoolDesign";4
471;"Joven";"Cuchufli";"LaKajita";5
471;"Joven";"Cuchufli";"DisenoColor";5
472;"Nino";"Chocolate";"PackPro";7
472;"Nino";"Chocolate";"KoolDesign";1
472;"Nino";"Chocolate";"LaKajita";6
472;"Nino";"Chocolate";"DisenoColor";2
473;"Nino";"Cuchufli";"PackPro";7
473;"Nino";"Cuchufli";"KoolDesign";1
473;"Nino";"Cuchufli";"LaKajita";3
473;"Nino";"Cuchufli";"DisenoColor";1
474;"Adulto";"Cuchufli";"PackPro";1
474;"Adulto";"Cuchufli";"KoolDesign";7
474;"Adulto";"Cuchufli";"LaKajita";2
474;"Adulto";"Cuchufli";"DisenoColor";1
475;"Joven";"Galletas";"PackPro";3
475;"Joven";"Galletas";"KoolDesign";5
475;"Joven";"Galletas";"LaKajita";3
475;"Joven";"Galletas";"DisenoColor";6
476;"Joven";"Alfajor";"PackPro";3
476;"Joven";"Alfajor";"KoolDesign";5
476;"Joven";"Alfajor";"LaKajita";4
476;"Joven";"Alfajor";"DisenoColor";2
477;"Nino";"Cuchufli";"PackPro";5
477;"Nino";"Cuchufli";"KoolDesign";3
477;"Nino";"Cuchufli";"LaKajita";3
477;"Nino";"Cuchufli";"DisenoColor";3
478;"Nino";"Galletas";"PackPro";6
478;"Nino";"Galletas";"KoolDesign";2
478;"Nino";"Galletas";"LaKajita";3
478;"Nino";"Galletas";"DisenoColor";2
479;"Joven";"Queque";"PackPro";3
479;"Joven";"Queque";"KoolDesign";5
479;"Joven";"Queque";"LaKajita";4
479;"Joven";"Queque";"DisenoColor";5
480;"Nino";"Galletas";"PackPro";5
480;"Nino";"Galletas";"KoolDesign";3
480;"Nino";"Galletas";"LaKajita";7
480;"Nino";"Galletas";"DisenoColor";5
481;"Adulto";"Alfajor";"PackPro";2
481;"Adulto";"Alfajor";"KoolDesign";6
481;"Adulto";"Alfajor";"LaKajita";7
481;"Adulto";"Alfajor";"DisenoColor";4
482;"Joven";"Caramelos";"PackPro";4
482;"Joven";"Caramelos";"KoolDesign";4
482;"Joven";"Caramelos";"LaKajita";4
482;"Joven";"Caramelos";"DisenoColor";1
483;"Adulto";"Caramelos";"PackPro";2
483;"Adulto";"Caramelos";"KoolDesign";6
483;"Adulto";"Caramelos";"LaKajita";2
483;"Adulto";"Caramelos";"DisenoColor";1
484;"Adulto";"Caramelos";"PackPro";2
484;"Adulto";"Caramelos";"KoolDesign";6
484;"Adulto";"Caramelos";"LaKajita";2
484;"Adulto";"Caramelos";"DisenoColor";6
485;"Adulto";"Cuchufli";"PackPro";2
485;"Adulto";"Cuchufli";"KoolDesign";7
485;"Adulto";"Cuchufli";"LaKajita";3
485;"Adulto";"Cuchufli";"DisenoColor";6
486;"Nino";"Chocolate";"PackPro";5
486;"Nino";"Chocolate";"KoolDesign";3
486;"Nino";"Chocolate";"LaKajita";4
486;"Nino";"Chocolate";"DisenoColor";5
487;"Adulto";"Caramelos";"PackPro";3
487;"Adulto";"Caramelos";"KoolDesign";5
487;"Adulto";"Caramelos";"LaKajita";1
487;"Adulto";"Caramelos";"DisenoColor";3
488;"Nino";"Alfajor";"PackPro";6
488;"Nino";"Alfajor";"KoolDesign";2
488;"Nino";"Alfajor";"LaKajita";7
488;"Nino";"Alfajor";"DisenoColor";3
489;"Nino";"Alfajor";"PackPro";6
489;"Nino";"Alfajor";"KoolDesign";2
489;"Nino";"Alfajor";"LaKajita";4
489;"Nino";"Alfajor";"DisenoColor";6
490;"Nino";"Queque";"PackPro";6
490;"Nino";"Queque";"KoolDesign";1
490;"Nino";"Queque";"LaKajita";5
490;"Nino";"Queque";"DisenoColor";2
491;"Adulto";"Cuchufli";"PackPro";2
491;"Adulto";"Cuchufli";"KoolDesign";6
491;"Adulto";"Cuchufli";"LaKajita";1
491;"Adulto";"Cuchufli";"DisenoColor";6
492;"Joven";"Chocolate";"PackPro";3
492;"Joven";"Chocolate";"KoolDesign";5
492;"Joven";"Chocolate";"LaKajita";6
492;"Joven";"Chocolate";"DisenoColor";1
493;"Joven";"Queque";"PackPro";3
493;"Joven";"Queque";"KoolDesign";5
493;"Joven";"Queque";"LaKajita";6
493;"Joven";"Queque";"DisenoColor";6
494;"Adulto";"Galletas";"PackPro";2
494;"Adulto";"Galletas";"KoolDesign";6
494;"Adulto";"Galletas";"LaKajita";1
494;"Adulto";"Galletas";"DisenoColor";3
495;"Adulto";"Chocolate";"PackPro";2
495;"Adulto";"Chocolate";"KoolDesign";6
495;"Adulto";"Chocolate";"LaKajita";6
495;"Adulto";"Chocolate";"DisenoColor";6
496;"Nino";"Queque";"PackPro";7
496;"Nino";"Queque";"KoolDesign";1
496;"Nino";"Queque";"LaKajita";3
496;"Nino";"Queque";"DisenoColor";4
497;"Adulto";"Chocolate";"PackPro";1
497;"Adulto";"Chocolate";"KoolDesign";7
497;"Adulto";"Chocolate";"LaKajita";5
497;"Adulto";"Chocolate";"DisenoColor";3
498;"Joven";"Galletas";"PackPro";5
498;"Joven";"Galletas";"KoolDesign";3
498;"Joven";"Galletas";"LaKajita";3
498;"Joven";"Galletas";"DisenoColor";5
499;"Joven";"Galletas";"PackPro";4
499;"Joven";"Galletas";"KoolDesign";4
499;"Joven";"Galletas";"LaKajita";6
499;"Joven";"Galletas";"DisenoColor";2
500;"Adulto";"Alfajor";"PackPro";2
500;"Adulto";"Alfajor";"KoolDesign";6
500;"Adulto";"Alfajor";"LaKajita";2
500;"Adulto";"Alfajor";"DisenoColor";5
501;"Nino";"Cuchufli";"PackPro";5
501;"Nino";"Cuchufli";"KoolDesign";3
501;"Nino";"Cuchufli";"LaKajita";4
501;"Nino";"Cuchufli";"DisenoColor";2
502;"Nino";"Queque";"PackPro";6
502;"Nino";"Queque";"KoolDesign";2
502;"Nino";"Queque";"LaKajita";6
502;"Nino";"Queque";"DisenoColor";2
503;"Adulto";"Galletas";"PackPro";2
503;"Adulto";"Galletas";"KoolDesign";6
503;"Adulto";"Galletas";"LaKajita";2
503;"Adulto";"Galletas";"DisenoColor";6
504;"Nino";"Caramelos";"PackPro";6
504;"Nino";"Caramelos";"KoolDesign";2
504;"Nino";"Caramelos";"LaKajita";3
504;"Nino";"Caramelos";"DisenoColor";2
505;"Adulto";"Alfajor";"PackPro";2
505;"Adulto";"Alfajor";"KoolDesign";7
505;"Adulto";"Alfajor";"LaKajita";6
505;"Adulto";"Alfajor";"DisenoColor";7
506;"Adulto";"Galletas";"PackPro";2
506;"Adulto";"Galletas";"KoolDesign";6
506;"Adulto";"Galletas";"LaKajita";4
506;"Adulto";"Galletas";"DisenoColor";7
507;"Adulto";"Galletas";"PackPro";2
507;"Adulto";"Galletas";"KoolDesign";6
507;"Adulto";"Galletas";"LaKajita";3
507;"Adulto";"Galletas";"DisenoColor";1
508;"Joven";"Chocolate";"PackPro";4
508;"Joven";"Chocolate";"KoolDesign";4
508;"Joven";"Chocolate";"LaKajita";4
508;"Joven";"Chocolate";"DisenoColor";5
509;"Joven";"Alfajor";"PackPro";4
509;"Joven";"Alfajor";"KoolDesign";4
509;"Joven";"Alfajor";"LaKajita";3
509;"Joven";"Alfajor";"DisenoColor";2
510;"Nino";"Queque";"PackPro";5
510;"Nino";"Queque";"KoolDesign";3
510;"Nino";"Queque";"LaKajita";2
510;"Nino";"Queque";"DisenoColor";6
511;"Nino";"Alfajor";"PackPro";6
511;"Nino";"Alfajor";"KoolDesign";2
511;"Nino";"Alfajor";"LaKajita";2
511;"Nino";"Alfajor";"DisenoColor";7
512;"Nino";"Alfajor";"PackPro";6
512;"Nino";"Alfajor";"KoolDesign";2
512;"Nino";"Alfajor";"LaKajita";7
512;"Nino";"Alfajor";"DisenoColor";6
513;"Joven";"Galletas";"PackPro";4
513;"Joven";"Galletas";"KoolDesign";4
513;"Joven";"Galletas";"LaKajita";4
513;"Joven";"Galletas";"DisenoColor";6
514;"Joven";"Cuchufli";"PackPro";4
514;"Joven";"Cuchufli";"KoolDesign";4
514;"Joven";"Cuchufli";"LaKajita";3
514;"Joven";"Cuchufli";"DisenoColor";3
515;"Joven";"Queque";"PackPro";4
515;"Joven";"Queque";"KoolDesign";4
515;"Joven";"Queque";"LaKajita";4
515;"Joven";"Queque";"DisenoColor";3
516;"Adulto";"Cuchufli";"PackPro";3
516;"Adulto";"Cuchufli";"KoolDesign";5
516;"Adulto";"Cuchufli";"LaKajita";7
516;"Adulto";"Cuchufli";"DisenoColor";6
517;"Nino";"Queque";"PackPro";6
517;"Nino";"Queque";"KoolDesign";2
517;"Nino";"Queque";"LaKajita";4
517;"Nino";"Queque";"DisenoColor";1
518;"Adulto";"Chocolate";"PackPro";1
518;"Adulto";"Chocolate";"KoolDesign";7
518;"Adulto";"Chocolate";"LaKajita";6
518;"Adulto";"Chocolate";"DisenoColor";4
519;"Joven";"Cuchufli";"PackPro";4
519;"Joven";"Cuchufli";"KoolDesign";4
519;"Joven";"Cuchufli";"LaKajita";3
519;"Joven";"Cuchufli";"DisenoColor";4
520;"Joven";"Galletas";"PackPro";3
520;"Joven";"Galletas";"KoolDesign";5
520;"Joven";"Galletas";"LaKajita";2
520;"Joven";"Galletas";"DisenoColor";5
521;"Joven";"Galletas";"PackPro";4
521;"Joven";"Galletas";"KoolDesign";4
521;"Joven";"Galletas";"LaKajita";3
521;"Joven";"Galletas";"DisenoColor";2
522;"Joven";"Caramelos";"PackPro";4
522;"Joven";"Caramelos";"KoolDesign";4
522;"Joven";"Caramelos";"LaKajita";3
522;"Joven";"Caramelos";"DisenoColor";5
523;"Adulto";"Galletas";"PackPro";1
523;"Adulto";"Galletas";"KoolDesign";7
523;"Adulto";"Galletas";"LaKajita";4
523;"Adulto";"Galletas";"DisenoColor";3
524;"Joven";"Galletas";"PackPro";3
524;"Joven";"Galletas";"KoolDesign";5
524;"Joven";"Galletas";"LaKajita";1
524;"Joven";"Galletas";"DisenoColor";2
525;"Adulto";"Queque";"PackPro";3
525;"Adulto";"Queque";"KoolDesign";5
525;"Adulto";"Queque";"LaKajita";6
525;"Adulto";"Queque";"DisenoColor";3
526;"Nino";"Queque";"PackPro";7
526;"Nino";"Queque";"KoolDesign";1
526;"Nino";"Queque";"LaKajita";2
526;"Nino";"Queque";"DisenoColor";7
527;"Nino";"Galletas";"PackPro";6
527;"Nino";"Galletas";"KoolDesign";2
527;"Nino";"Galletas";"LaKajita";7
527;"Nino";"Galletas";"DisenoColor";6
528;"Joven";"Chocolate";"PackPro";5
528;"Joven";"Chocolate";"KoolDesign";3
528;"Joven";"Chocolate";"LaKajita";4
528;"Joven";"Chocolate";"DisenoColor";3
529;"Nino";"Queque";"PackPro";7
529;"Nino";"Queque";"KoolDesign";1
529;"Nino";"Queque";"LaKajita";6
529;"Nino";"Queque";"DisenoColor";4
530;"Nino";"Alfajor";"PackPro";6
530;"Nino";"Alfajor";"KoolDesign";2
530;"Nino";"Alfajor";"LaKajita";6
530;"Nino";"Alfajor";"DisenoColor";6
531;"Adulto";"Chocolate";"PackPro";1
531;"Adulto";"Chocolate";"KoolDesign";7
531;"Adulto";"Chocolate";"LaKajita";5
531;"Adulto";"Chocolate";"DisenoColor";1
532;"Joven";"Queque";"PackPro";3
532;"Joven";"Queque";"KoolDesign";5
532;"Joven";"Queque";"LaKajita";6
532;"Joven";"Queque";"DisenoColor";2
533;"Joven";"Queque";"PackPro";3
533;"Joven";"Queque";"KoolDesign";5
533;"Joven";"Queque";"LaKajita";3
533;"Joven";"Queque";"DisenoColor";4
534;"Adulto";"Cuchufli";"PackPro";2
534;"Adulto";"Cuchufli";"KoolDesign";6
534;"Adulto";"Cuchufli";"LaKajita";3
534;"Adulto";"Cuchufli";"DisenoColor";4
535;"Nino";"Chocolate";"PackPro";5
535;"Nino";"Chocolate";"KoolDesign";3
535;"Nino";"Chocolate";"LaKajita";2
535;"Nino";"Chocolate";"DisenoColor";3
536;"Joven";"Queque";"PackPro";5
536;"Joven";"Queque";"KoolDesign";3
536;"Joven";"Queque";"LaKajita";2
536;"Joven";"Queque";"DisenoColor";3
537;"Adulto";"Galletas";"PackPro";2
537;"Adulto";"Galletas";"KoolDesign";6
537;"Adulto";"Galletas";"LaKajita";2
537;"Adulto";"Galletas";"DisenoColor";4
538;"Joven";"Galletas";"PackPro";3
538;"Joven";"Galletas";"KoolDesign";5
538;"Joven";"Galletas";"LaKajita";7
538;"Joven";"Galletas";"DisenoColor";6
539;"Joven";"Caramelos";"PackPro";3
539;"Joven";"Caramelos";"KoolDesign";5
539;"Joven";"Caramelos";"LaKajita";5
539;"Joven";"Caramelos";"DisenoColor";5
540;"Adulto";"Chocolate";"PackPro";3
540;"Adulto";"Chocolate";"KoolDesign";5
540;"Adulto";"Chocolate";"LaKajita";2
540;"Adulto";"Chocolate";"DisenoColor";6
541;"Nino";"Cuchufli";"PackPro";6
541;"Nino";"Cuchufli";"KoolDesign";2
541;"Nino";"Cuchufli";"LaKajita";4
541;"Nino";"Cuchufli";"DisenoColor";5
542;"Nino";"Galletas";"PackPro";6
542;"Nino";"Galletas";"KoolDesign";2
542;"Nino";"Galletas";"LaKajita";4
542;"Nino";"Galletas";"DisenoColor";6
543;"Joven";"Galletas";"PackPro";4
543;"Joven";"Galletas";"KoolDesign";4
543;"Joven";"Galletas";"LaKajita";5
543;"Joven";"Galletas";"DisenoColor";4
544;"Adulto";"Cuchufli";"PackPro";3
544;"Adulto";"Cuchufli";"KoolDesign";5
544;"Adulto";"Cuchufli";"LaKajita";3
544;"Adulto";"Cuchufli";"DisenoColor";6
545;"Nino";"Alfajor";"PackPro";5
545;"Nino";"Alfajor";"KoolDesign";3
545;"Nino";"Alfajor";"LaKajita";3
545;"Nino";"Alfajor";"DisenoColor";3
546;"Joven";"Alfajor";"PackPro";4
546;"Joven";"Alfajor";"KoolDesign";3
546;"Joven";"Alfajor";"LaKajita";5
546;"Joven";"Alfajor";"DisenoColor";7
547;"Joven";"Chocolate";"PackPro";4
547;"Joven";"Chocolate";"KoolDesign";4
547;"Joven";"Chocolate";"LaKajita";7
547;"Joven";"Chocolate";"DisenoColor";2
548;"Nino";"Chocolate";"PackPro";7
548;"Nino";"Chocolate";"KoolDesign";1
548;"Nino";"Chocolate";"LaKajita";1
548;"Nino";"Chocolate";"DisenoColor";2
549;"Adulto";"Chocolate";"PackPro";3
549;"Adulto";"Chocolate";"KoolDesign";5
549;"Adulto";"Chocolate";"LaKajita";1
549;"Adulto";"Chocolate";"DisenoColor";6
550;"Adulto";"Caramelos";"PackPro";2
550;"Adulto";"Caramelos";"KoolDesign";6
550;"Adulto";"Caramelos";"LaKajita";5
550;"Adulto";"Caramelos";"DisenoColor";6
551;"Joven";"Galletas";"PackPro";3
551;"Joven";"Galletas";"KoolDesign";5
551;"Joven";"Galletas";"LaKajita";2
551;"Joven";"Galletas";"DisenoColor";4
552;"Joven";"Alfajor";"PackPro";5
552;"Joven";"Alfajor";"KoolDesign";3
552;"Joven";"Alfajor";"LaKajita";1
552;"Joven";"Alfajor";"DisenoColor";3
553;"Adulto";"Galletas";"PackPro";2
553;"Adulto";"Galletas";"KoolDesign";6
553;"Adulto";"Galletas";"LaKajita";6
553;"Adulto";"Galletas";"DisenoColor";4
554;"Nino";"Cuchufli";"PackPro";6
554;"Nino";"Cuchufli";"KoolDesign";2
554;"Nino";"Cuchufli";"LaKajita";6
554;"Nino";"Cuchufli";"DisenoColor";1
555;"Adulto";"Galletas";"PackPro";3
555;"Adulto";"Galletas";"KoolDesign";5
555;"Adulto";"Galletas";"LaKajita";3
555;"Adulto";"Galletas";"DisenoColor";6
556;"Nino";"Queque";"PackPro";5
556;"Nino";"Queque";"KoolDesign";3
556;"Nino";"Queque";"LaKajita";5
556;"Nino";"Queque";"DisenoColor";5
557;"Nino";"Queque";"PackPro";6
557;"Nino";"Queque";"KoolDesign";2
557;"Nino";"Queque";"LaKajita";2
557;"Nino";"Queque";"DisenoColor";3
558;"Adulto";"Queque";"PackPro";1
558;"Adulto";"Queque";"KoolDesign";7
558;"Adulto";"Queque";"LaKajita";6
558;"Adulto";"Queque";"DisenoColor";3
559;"Nino";"Caramelos";"PackPro";5
559;"Nino";"Caramelos";"KoolDesign";3
559;"Nino";"Caramelos";"LaKajita";2
559;"Nino";"Caramelos";"DisenoColor";5
560;"Joven";"Cuchufli";"PackPro";5
560;"Joven";"Cuchufli";"KoolDesign";3
560;"Joven";"Cuchufli";"LaKajita";3
560;"Joven";"Cuchufli";"DisenoColor";6
561;"Nino";"Cuchufli";"PackPro";6
561;"Nino";"Cuchufli";"KoolDesign";2
561;"Nino";"Cuchufli";"LaKajita";3
561;"Nino";"Cuchufli";"DisenoColor";2
562;"Nino";"Cuchufli";"PackPro";7
562;"Nino";"Cuchufli";"KoolDesign";1
562;"Nino";"Cuchufli";"LaKajita";7
562;"Nino";"Cuchufli";"DisenoColor";1
563;"Adulto";"Galletas";"PackPro";1
563;"Adulto";"Galletas";"KoolDesign";7
563;"Adulto";"Galletas";"LaKajita";4
563;"Adulto";"Galletas";"DisenoColor";3
564;"Joven";"Queque";"PackPro";4
564;"Joven";"Queque";"KoolDesign";5
564;"Joven";"Queque";"LaKajita";4
564;"Joven";"Queque";"DisenoColor";3
565;"Nino";"Queque";"PackPro";5
565;"Nino";"Queque";"KoolDesign";3
565;"Nino";"Queque";"LaKajita";4
565;"Nino";"Queque";"DisenoColor";5
566;"Joven";"Queque";"PackPro";5
566;"Joven";"Queque";"KoolDesign";3
566;"Joven";"Queque";"LaKajita";1
566;"Joven";"Queque";"DisenoColor";3
567;"Nino";"Chocolate";"PackPro";6
567;"Nino";"Chocolate";"KoolDesign";2
567;"Nino";"Chocolate";"LaKajita";3
567;"Nino";"Chocolate";"DisenoColor";6
568;"Nino";"Galletas";"PackPro";6
568;"Nino";"Galletas";"KoolDesign";2
568;"Nino";"Galletas";"LaKajita";2
568;"Nino";"Galletas";"DisenoColor";6
569;"Nino";"Alfajor";"PackPro";7
569;"Nino";"Alfajor";"KoolDesign";1
569;"Nino";"Alfajor";"LaKajita";3
569;"Nino";"Alfajor";"DisenoColor";1
570;"Nino";"Cuchufli";"PackPro";7
570;"Nino";"Cuchufli";"KoolDesign";1
570;"Nino";"Cuchufli";"LaKajita";4
570;"Nino";"Cuchufli";"DisenoColor";4
571;"Nino";"Cuchufli";"PackPro";5
571;"Nino";"Cuchufli";"KoolDesign";3
571;"Nino";"Cuchufli";"LaKajita";6
571;"Nino";"Cuchufli";"DisenoColor";3
572;"Nino";"Cuchufli";"PackPro";5
572;"Nino";"Cuchufli";"KoolDesign";3
572;"Nino";"Cuchufli";"LaKajita";3
572;"Nino";"Cuchufli";"DisenoColor";4
573;"Adulto";"Chocolate";"PackPro";3
573;"Adulto";"Chocolate";"KoolDesign";5
573;"Adulto";"Chocolate";"LaKajita";5
573;"Adulto";"Chocolate";"DisenoColor";6
574;"Joven";"Alfajor";"PackPro";5
574;"Joven";"Alfajor";"KoolDesign";3
574;"Joven";"Alfajor";"LaKajita";5
574;"Joven";"Alfajor";"DisenoColor";5
575;"Nino";"Galletas";"PackPro";6
575;"Nino";"Galletas";"KoolDesign";2
575;"Nino";"Galletas";"LaKajita";2
575;"Nino";"Galletas";"DisenoColor";6
576;"Nino";"Galletas";"PackPro";6
576;"Nino";"Galletas";"KoolDesign";2
576;"Nino";"Galletas";"LaKajita";4
576;"Nino";"Galletas";"DisenoColor";5
577;"Joven";"Chocolate";"PackPro";3
577;"Joven";"Chocolate";"KoolDesign";5
577;"Joven";"Chocolate";"LaKajita";1
577;"Joven";"Chocolate";"DisenoColor";4
578;"Joven";"Chocolate";"PackPro";4
578;"Joven";"Chocolate";"KoolDesign";4
578;"Joven";"Chocolate";"LaKajita";4
578;"Joven";"Chocolate";"DisenoColor";5
579;"Joven";"Galletas";"PackPro";5
579;"Joven";"Galletas";"KoolDesign";3
579;"Joven";"Galletas";"LaKajita";5
579;"Joven";"Galletas";"DisenoColor";2
580;"Nino";"Galletas";"PackPro";7
580;"Nino";"Galletas";"KoolDesign";1
580;"Nino";"Galletas";"LaKajita";3
580;"Nino";"Galletas";"DisenoColor";6
581;"Nino";"Cuchufli";"PackPro";6
581;"Nino";"Cuchufli";"KoolDesign";2
581;"Nino";"Cuchufli";"LaKajita";4
581;"Nino";"Cuchufli";"DisenoColor";6
582;"Adulto";"Cuchufli";"PackPro";3
582;"Adulto";"Cuchufli";"KoolDesign";5
582;"Adulto";"Cuchufli";"LaKajita";4
582;"Adulto";"Cuchufli";"DisenoColor";5
583;"Adulto";"Chocolate";"PackPro";3
583;"Adulto";"Chocolate";"KoolDesign";5
583;"Adulto";"Chocolate";"LaKajita";2
583;"Adulto";"Chocolate";"DisenoColor";3
584;"Nino";"Caramelos";"PackPro";7
584;"Nino";"Caramelos";"KoolDesign";1
584;"Nino";"Caramelos";"LaKajita";4
584;"Nino";"Caramelos";"DisenoColor";4
585;"Nino";"Alfajor";"PackPro";5
585;"Nino";"Alfajor";"KoolDesign";3
585;"Nino";"Alfajor";"LaKajita";3
585;"Nino";"Alfajor";"DisenoColor";5
586;"Adulto";"Galletas";"PackPro";2
586;"Adulto";"Galletas";"KoolDesign";6
586;"Adulto";"Galletas";"LaKajita";3
586;"Adulto";"Galletas";"DisenoColor";3
587;"Joven";"Queque";"PackPro";3
587;"Joven";"Queque";"KoolDesign";5
587;"Joven";"Queque";"LaKajita";6
587;"Joven";"Queque";"DisenoColor";3
588;"Nino";"Galletas";"PackPro";7
588;"Nino";"Galletas";"KoolDesign";1
588;"Nino";"Galletas";"LaKajita";4
588;"Nino";"Galletas";"DisenoColor";4
589;"Joven";"Chocolate";"PackPro";5
589;"Joven";"Chocolate";"KoolDesign";3
589;"Joven";"Chocolate";"LaKajita";6
589;"Joven";"Chocolate";"DisenoColor";2
590;"Adulto";"Caramelos";"PackPro";2
590;"Adulto";"Caramelos";"KoolDesign";7
590;"Adulto";"Caramelos";"LaKajita";2
590;"Adulto";"Caramelos";"DisenoColor";6
591;"Nino";"Caramelos";"PackPro";6
591;"Nino";"Caramelos";"KoolDesign";2
591;"Nino";"Caramelos";"LaKajita";7
591;"Nino";"Caramelos";"DisenoColor";6
592;"Nino";"Caramelos";"PackPro";6
592;"Nino";"Caramelos";"KoolDesign";2
592;"Nino";"Caramelos";"LaKajita";1
592;"Nino";"Caramelos";"DisenoColor";6
593;"Adulto";"Cuchufli";"PackPro";1
593;"Adulto";"Cuchufli";"KoolDesign";7
593;"Adulto";"Cuchufli";"LaKajita";2
593;"Adulto";"Cuchufli";"DisenoColor";3
594;"Joven";"Galletas";"PackPro";4
594;"Joven";"Galletas";"KoolDesign";4
594;"Joven";"Galletas";"LaKajita";6
594;"Joven";"Galletas";"DisenoColor";5
595;"Nino";"Alfajor";"PackPro";6
595;"Nino";"Alfajor";"KoolDesign";2
595;"Nino";"Alfajor";"LaKajita";6
595;"Nino";"Alfajor";"DisenoColor";5
596;"Adulto";"Cuchufli";"PackPro";2
596;"Adulto";"Cuchufli";"KoolDesign";6
596;"Adulto";"Cuchufli";"LaKajita";4
596;"Adulto";"Cuchufli";"DisenoColor";4
597;"Adulto";"Galletas";"PackPro";3
597;"Adulto";"Galletas";"KoolDesign";5
597;"Adulto";"Galletas";"LaKajita";2
597;"Adulto";"Galletas";"DisenoColor";3
598;"Adulto";"Galletas";"PackPro";1
598;"Adulto";"Galletas";"KoolDesign";7
598;"Adulto";"Galletas";"LaKajita";2
598;"Adulto";"Galletas";"DisenoColor";3
599;"Adulto";"Galletas";"PackPro";3
599;"Adulto";"Galletas";"KoolDesign";5
599;"Adulto";"Galletas";"LaKajita";3
599;"Adulto";"Galletas";"DisenoColor";5
600;"Nino";"Caramelos";"PackPro";6
600;"Nino";"Caramelos";"KoolDesign";2
600;"Nino";"Caramelos";"LaKajita";7
600;"Nino";"Caramelos";"DisenoColor";5
601;"Joven";"Chocolate";"PackPro";4
601;"Joven";"Chocolate";"KoolDesign";4
601;"Joven";"Chocolate";"LaKajita";2
601;"Joven";"Chocolate";"DisenoColor";5
602;"Adulto";"Queque";"PackPro";2
602;"Adulto";"Queque";"KoolDesign";6
602;"Adulto";"Queque";"LaKajita";4
602;"Adulto";"Queque";"DisenoColor";4
603;"Adulto";"Queque";"PackPro";1
603;"Adulto";"Queque";"KoolDesign";7
603;"Adulto";"Queque";"LaKajita";3
603;"Adulto";"Queque";"DisenoColor";5
604;"Adulto";"Galletas";"PackPro";2
604;"Adulto";"Galletas";"KoolDesign";6
604;"Adulto";"Galletas";"LaKajita";6
604;"Adulto";"Galletas";"DisenoColor";7
605;"Joven";"Galletas";"PackPro";4
605;"Joven";"Galletas";"KoolDesign";4
605;"Joven";"Galletas";"LaKajita";4
605;"Joven";"Galletas";"DisenoColor";5
606;"Joven";"Queque";"PackPro";3
606;"Joven";"Queque";"KoolDesign";5
606;"Joven";"Queque";"LaKajita";5
606;"Joven";"Queque";"DisenoColor";6
607;"Joven";"Cuchufli";"PackPro";4
607;"Joven";"Cuchufli";"KoolDesign";5
607;"Joven";"Cuchufli";"LaKajita";6
607;"Joven";"Cuchufli";"DisenoColor";3
608;"Joven";"Chocolate";"PackPro";5
608;"Joven";"Chocolate";"KoolDesign";3
608;"Joven";"Chocolate";"LaKajita";1
608;"Joven";"Chocolate";"DisenoColor";2
609;"Joven";"Chocolate";"PackPro";5
609;"Joven";"Chocolate";"KoolDesign";3
609;"Joven";"Chocolate";"LaKajita";4
609;"Joven";"Chocolate";"DisenoColor";5
610;"Joven";"Queque";"PackPro";3
610;"Joven";"Queque";"KoolDesign";5
610;"Joven";"Queque";"LaKajita";7
610;"Joven";"Queque";"DisenoColor";5
611;"Adulto";"Cuchufli";"PackPro";2
611;"Adulto";"Cuchufli";"KoolDesign";6
611;"Adulto";"Cuchufli";"LaKajita";2
611;"Adulto";"Cuchufli";"DisenoColor";6
612;"Joven";"Alfajor";"PackPro";5
612;"Joven";"Alfajor";"KoolDesign";3
612;"Joven";"Alfajor";"LaKajita";2
612;"Joven";"Alfajor";"DisenoColor";2
